,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
760587,940D9E4BD85416AB,electric_bike,2024-12-09 17:05:57.890,2024-12-09 17:15:29.003,,,E 2 St & Ave C,5476.03,40.72,-74.0,40.7208736,-73.98085795,member
761318,1CB747BB201FA368,electric_bike,2024-12-06 18:44:19.029,2024-12-06 18:51:43.898,,,E 2 St & Ave C,5476.03,40.73,-73.99,40.7208736,-73.98085795,member
762169,E10F8A2202784A57,electric_bike,2024-12-07 09:42:21.126,2024-12-07 09:46:17.487,,,5 St & 51 Ave,6137.04,40.74,-73.95,40.7423737,-73.9566,member
778389,3F49515D3B6BE266,electric_bike,2024-12-03 23:09:37.826,2024-12-03 23:54:35.483,,,Eastern Pkwy & Kingston Ave,3902.06,40.67,-73.94,40.66959,-73.94237,member
779939,D653553ECE2B98C6,electric_bike,2024-12-07 20:21:18.863,2024-12-07 20:28:28.437,,,11 Ave & W 59 St,7059.01,40.77,-73.99,40.77149671054441,-73.99046033620834,member
779940,069E96436D26E70C,electric_bike,2024-12-07 16:23:30.857,2024-12-07 16:42:44.417,,,Home St & Westchester Ave,8020.01,40.85,-73.94,40.827629,-73.886659,member
781356,D0CAF5ED90824770,electric_bike,2024-12-13 09:11:14.699,2024-12-13 09:26:26.620,,,Central Park S & 6 Ave,6876.04,40.73,-73.98,40.76590936,-73.97634151,member
796640,1411F93F5E4CB3E8,electric_bike,2024-12-09 11:04:26.031,2024-12-09 11:11:22.398,,,Broadway & W 29 St,6289.06,40.75,-73.97,40.7462009,-73.98855723,member
796653,BFAE2C12AF26294D,electric_bike,2024-12-10 14:18:12.486,2024-12-10 14:32:35.856,,,W 44 St & 5 Ave,6551.02,40.74,-73.99,40.75500254,-73.98014437,member
796658,78EECAC3281B5F62,electric_bike,2024-12-09 17:06:04.402,2024-12-09 17:11:01.702,,,E 9 St & Ave C,5616.01,40.73,-73.99,40.72521311,-73.97768752,member
814726,A52E316F7401B4CD,electric_bike,2024-12-06 21:19:17.059,2024-12-06 21:39:00.071,,,Ave D & E 3 St,5436.09,40.74,-74.01,40.72082834,-73.97793172,member
814743,4D9D364EAB8254A7,electric_bike,2024-12-10 14:12:20.462,2024-12-10 14:23:18.657,,,W 100 St & Broadway,7580.01,40.79,-73.95,40.7973721,-73.97041192,member
815723,0DBD8E6C04244CF2,electric_bike,2024-12-05 16:34:48.115,2024-12-05 16:38:41.094,,,Ave D & E 3 St,5436.09,40.73,-73.99,40.72082834,-73.97793172,member
820501,1AE30141EA7907B0,electric_bike,2024-12-12 08:54:11.169,2024-12-12 08:56:41.109,,,Ave D & E 3 St,5436.09,40.72,-73.98,40.72082834,-73.97793172,member
831937,CDAD09BE895335E1,electric_bike,2024-12-09 15:40:27.529,2024-12-09 15:56:46.703,,,6 Ave & Broome St,5610.09,40.76,-73.98,40.72431,-74.00473,casual
832472,685CF0948926569B,electric_bike,2024-12-10 14:14:27.456,2024-12-10 14:18:03.255,,,Fulton St & Waverly Ave,4345.11,40.68,-73.98,40.683238654603414,-73.96599590778351,member
834531,972041908A1E1134,electric_bike,2024-12-08 15:44:22.640,2024-12-08 15:56:12.669,,,E 138 St & Cypress Ave,7669.10,40.82,-73.94,40.805559,-73.914718,member
838376,32BEAFB056458A84,electric_bike,2024-12-08 14:57:13.859,2024-12-08 15:10:46.341,,,Allen St & Stanton St,5484.09,40.74,-73.99,40.722055,-73.989111,member
838411,E6AB91330305C280,electric_bike,2024-12-12 22:44:41.532,2024-12-12 23:13:20.625,,,31 Ave & 30 St,6857.09,40.74,-74.01,40.7647,-73.9240312,member
838435,AA4999A1A48FCBE2,electric_bike,2024-12-04 06:11:21.744,2024-12-04 06:22:49.113,,,6 Ave & Broome St,5610.09,40.71,-73.96,40.72431,-74.00473,casual
838451,CA305E1FA39C62D7,electric_bike,2024-12-10 14:13:53.869,2024-12-10 14:39:43.404,,,Allen St & Stanton St,5484.09,40.7,-73.99,40.722055,-73.989111,member
847809,2E1371F2AED35094,electric_bike,2024-12-14 16:07:26.140,2024-12-14 16:51:47.489,,,7 Ave & Central Park South,6912.01,40.78,-73.95,40.7667405590595,-73.9790689945221,casual
847818,CDCBCE9FC46592B6,electric_bike,2024-12-12 21:31:14.863,2024-12-12 21:38:34.000,,,Broadway & E 14 St,5905.12,40.74,-74.01,40.73454567,-73.99074142,member
850422,997A886C8D53CC8D,electric_bike,2024-12-11 00:07:49.433,2024-12-11 00:32:10.203,,,Myrtle Ave & St Edwards St,4659.02,40.74,-73.95,40.69327018,-73.97703874,member
854458,25A4CEA25D965411,electric_bike,2024-12-14 10:11:13.958,2024-12-14 10:14:04.316,,,Lenox Ave & W 111 St,7602.05,40.8,-73.94,40.7987859,-73.9523,member
854514,A0C93561ED7953E6,electric_bike,2024-12-10 08:42:24.718,2024-12-10 08:50:38.491,,,Vesey St & Church St,5216.06,40.69,-73.99,40.71221958009051,-74.01047229766846,member
854542,A719D325C1F5F80E,electric_bike,2024-12-12 23:27:57.286,2024-12-12 23:34:44.284,,,Broadway & E 14 St,5905.12,40.73,-73.99,40.73454567,-73.99074142,member
857491,162E7F692ED2212C,electric_bike,2024-12-08 11:59:33.328,2024-12-08 12:07:30.898,,,7 Ave & Central Park South,6912.01,40.77,-73.97,40.7667405590595,-73.9790689945221,casual
860393,BB82533B42FADC55,electric_bike,2024-12-12 22:40:45.848,2024-12-12 22:53:31.673,,,E 5 St & Ave A,5626.06,40.74,-74.01,40.72479007746337,-73.98430064320564,casual
860424,8AD853C680A64EED,electric_bike,2024-12-12 15:01:15.102,2024-12-12 15:25:16.613,,,W 12 St & Hudson St,,40.72,-74.01,40.74,-74.01,member
860427,DB542CE5D6307FF5,electric_bike,2024-12-13 13:58:18.270,2024-12-13 14:22:16.809,,,7 Ave & Central Park South,6912.01,40.78,-73.97,40.7667405590595,-73.9790689945221,casual
860434,66EDF3F4B8682A79,electric_bike,2024-12-10 14:09:44.544,2024-12-10 14:21:29.289,,,7 Ave & Central Park South,6912.01,40.77,-73.95,40.7667405590595,-73.9790689945221,casual
860447,2C07A9C1FB74BE2D,electric_bike,2024-12-01 16:34:17.346,2024-12-01 16:43:45.133,,,7 Ave & Central Park South,6912.01,40.75,-73.99,40.7667405590595,-73.9790689945221,member
860484,DD77A759673CFAB2,electric_bike,2024-12-10 16:17:11.492,2024-12-10 16:35:00.197,,,South St & Whitehall St,4846.01,40.7,-74.01,40.70122128,-74.01234218,casual
860487,A23AA8C65B97B446,electric_bike,2024-12-13 14:44:05.784,2024-12-13 15:06:14.641,,,7 Ave & Central Park South,6912.01,40.79,-73.97,40.7667405590595,-73.9790689945221,casual
860488,7831BE194D37AA03,electric_bike,2024-12-11 15:28:48.486,2024-12-11 15:31:27.683,,,Broadway & E 14 St,5905.12,40.73,-74.0,40.73454567,-73.99074142,casual
874302,9D9FF8BBB2CB9E7F,electric_bike,2024-12-04 08:17:17.041,2024-12-04 08:19:12.535,,,72 St & Broadway,6258.02,40.74,-73.89,40.74751,-73.89372,member
881532,1D8FA2BC57F4F6AB,electric_bike,2024-12-09 17:52:10.826,2024-12-09 17:58:52.220,,,Grand St & Samuel Dickstein Plaza,5335.07,40.72,-74.0,40.71511871996496,-73.98417055606842,member
881563,CAAC0905371E4B10,electric_bike,2024-12-12 07:49:32.004,2024-12-12 08:26:50.258,,,Grand St & Samuel Dickstein Plaza,5335.07,40.71,-74.01,40.71511871996496,-73.98417055606842,member
884209,BEC46B6D0B7DEEDC,electric_bike,2024-12-11 08:54:32.850,2024-12-11 08:57:28.480,,,E 169 St & Fox St,8024.05,40.83,-73.89,40.827184,-73.893721,casual
886748,656C19E962CC37D0,electric_bike,2024-12-07 19:12:16.121,2024-12-07 19:14:44.415,,,8 Ave & W 52 St,6816.07,40.76,-73.99,40.76370739,-73.9851615,member
886780,101DEE89C319D192,electric_bike,2024-12-02 20:10:30.061,2024-12-02 20:17:24.178,,,McGuinness Blvd & Eagle St,5977.01,40.74,-73.95,40.73555,-73.95284,member
901090,4F53192ED0DECF49,electric_bike,2024-12-13 08:04:13.751,2024-12-13 08:07:36.182,,,W 116 St & Broadway,7713.11,40.8,-73.97,40.8082,-73.9641,member
901158,1CB0C4C4E2FD8A92,electric_bike,2024-12-04 14:54:04.566,2024-12-04 15:05:25.733,,,9 Ave & W 22 St,6266.06,40.75,-73.98,40.7454973,-74.00197139,member
901266,3352EC5E2FAD7C31,electric_bike,2024-12-08 16:42:43.043,2024-12-08 16:55:47.158,,,E 97 St & Madison Ave,7393.09,40.78,-73.93,40.787801,-73.953559,casual
901301,037E33C7D35538D7,electric_bike,2024-12-12 16:18:57.011,2024-12-12 16:33:00.474,,,9 Ave & W 22 St,6266.06,40.76,-73.97,40.7454973,-74.00197139,member
901766,4C809A358F4252F6,electric_bike,2024-12-12 13:52:34.774,2024-12-12 14:05:04.776,,,W 35 St & 9 Ave,6569.09,40.75,-73.99,40.75414519263519,-73.9960889518261,member
902003,58DE32C1B6A91008,electric_bike,2024-12-13 17:12:23.948,2024-12-13 17:16:29.907,,,9 Ave & W 22 St,6266.06,40.75,-74.0,40.7454973,-74.00197139,member
902073,A0C4583D85CC6B73,electric_bike,2024-12-14 16:05:59.615,2024-12-14 16:15:35.577,,,Hanson Pl & Ashland Pl,4395.07,40.68,-74.0,40.68506807308177,-73.97790759801863,member
909136,9BE7C11C5190EAF0,electric_bike,2024-12-13 01:15:16.293,2024-12-13 01:20:43.182,,,Hanson Pl & Ashland Pl,4395.07,40.7,-73.97,40.68506807308177,-73.97790759801863,member
909747,6579455E1489058E,electric_bike,2024-12-08 16:41:59.538,2024-12-08 16:55:33.662,,,E 97 St & Madison Ave,7393.09,40.78,-73.93,40.787801,-73.953559,casual
910522,A8344FBE4D89A749,electric_bike,2024-12-14 16:50:29.524,2024-12-14 16:55:46.879,,,9 Ave & W 22 St,6266.06,40.73,-74.0,40.7454973,-74.00197139,member
912951,CC442635F93B95DC,electric_bike,2024-12-12 17:48:40.502,2024-12-12 17:58:12.689,,,E 11 St & 3 Ave,5788.16,40.74,-73.98,40.73127,-73.98849,member
922010,3325930995CE7FA8,electric_bike,2024-12-01 16:49:52.041,2024-12-01 16:55:58.717,,,Grand St & Greene St,5500.02,40.73,-74.01,40.72170005235607,-74.00238141417502,member
925626,F05512EECB88EF57,electric_bike,2024-12-01 10:02:58.204,2024-12-01 10:28:53.127,,,Carroll St & Smith St,4225.14,40.7,-73.95,40.680611,-73.99475825,member
925642,62B10134BE7A6B7C,electric_bike,2024-12-03 12:48:48.685,2024-12-03 12:52:02.137,,,W 45 St & 8 Ave,6676.02,40.76,-73.99,40.75929124,-73.98859651,member
927278,D04470BAF028B5AB,electric_bike,2024-12-04 11:41:42.934,2024-12-04 11:57:58.206,,,35 Ave & 10 St,6806.06,40.75,-73.91,40.76315481910373,-73.93985509872437,member
929002,E77DA50E3DB87F8C,electric_bike,2024-12-06 18:01:03.788,2024-12-06 18:05:47.490,,,W 4 St & 7 Ave S,5880.02,40.74,-73.99,40.73401143,-74.00293877,member
929008,7D5E52DAD6537B67,electric_bike,2024-12-12 17:51:36.726,2024-12-12 17:59:40.913,,,9 Ave & W 39 St,6644.08,40.76,-73.98,40.756403523272496,-73.99410143494606,member
929012,EBB43D11965CFE17,electric_bike,2024-12-09 15:29:48.693,2024-12-09 15:35:33.988,,,Lafayette Ave & Ft Greene Pl,4470.09,40.69,-73.96,40.68700231292619,-73.97664964199066,member
929882,0CA545DB86B0B9CE,electric_bike,2024-12-10 19:29:35.821,2024-12-10 19:41:13.179,,,W 4 St & 7 Ave S,5880.02,40.72,-74.0,40.73401143,-74.00293877,member
931790,2CAF9B8284ED2156,electric_bike,2024-12-12 17:29:54.278,2024-12-12 17:51:06.671,,,W 45 St & 8 Ave,6676.02,40.73,-73.98,40.75929124,-73.98859651,member
931854,53B2B039EF2333C9,electric_bike,2024-12-12 16:50:30.072,2024-12-12 16:53:15.435,,,E 7 St & Ave C,5545.01,40.73,-73.99,40.72412944090093,-73.97901266813278,member
951560,6688AC18CAB5644B,electric_bike,2024-12-13 16:49:55.069,2024-12-13 16:58:39.683,,,W 41 St & 8 Ave,6602.03,40.76,-73.98,40.75640548,-73.9900262,member
957623,7477D447F58D6CB2,electric_bike,2024-12-05 17:01:12.780,2024-12-05 17:17:40.401,,,Central Ave & Flushing Ave,4947.04,40.72,-73.99,40.702831,-73.9333,member
957724,89EBA8F234D2F7DB,electric_bike,2024-12-12 08:08:30.040,2024-12-12 08:18:27.922,,,W 41 St & 8 Ave,6602.03,40.76,-73.97,40.75640548,-73.9900262,member
957744,E244F07E4F733C56,electric_bike,2024-12-12 16:38:47.687,2024-12-12 16:42:16.632,,,Bridge St & Front St,4968.03,40.7,-73.99,40.70296934155272,-73.98469090461731,casual
957746,72B6FE41F4B10A2B,electric_bike,2024-12-12 16:41:18.742,2024-12-12 16:50:24.611,,,Roebling St & N 4 St,5267.09,40.72,-73.99,40.71469,-73.95739,member
959405,4DAD8510BEE7BA46,electric_bike,2024-12-08 20:47:32.249,2024-12-08 21:03:04.215,,,Bayard St & Baxter St,5351.03,40.72,-74.01,40.71602118,-73.99974372,casual
962120,9DD81FD4F5BCC4FA,electric_bike,2024-12-02 18:03:07.949,2024-12-02 18:20:24.718,,,46 Ave & 5 St,6286.02,40.76,-73.97,40.74731,-73.95451,member
962192,9F8EC33B19BF6053,electric_bike,2024-12-13 07:42:48.635,2024-12-13 07:44:56.936,,,Cooper Square & Astor Pl,5712.03,40.73,-73.98,40.72951496224949,-73.99075269699097,member
975778,8ECC88297D6849D9,electric_bike,2024-12-12 15:00:15.489,2024-12-12 15:02:49.283,,,E 72 St & York Ave,,40.77,-73.95,40.77,-73.95,member
977558,9EBAFB7A6DF1AB9A,electric_bike,2024-12-09 12:30:03.651,2024-12-09 12:32:18.069,,,Barrow St & Hudson St,5805.05,40.73,-74.01,40.73172428,-74.00674436,member
979210,0ADDBAB7AF0F8DA1,electric_bike,2024-12-07 18:50:27.450,2024-12-07 22:18:10.218,,,W 59 St & 10 Ave,7023.04,40.77,-73.97,40.770513,-73.988038,casual
980812,CD2D3E146D7FB210,electric_bike,2024-12-10 00:31:05.351,2024-12-10 00:49:36.269,,,Sterling Pl & Franklin Ave,4033.16,40.71,-74.0,40.67324785,-73.95689517,member
980813,6492E1E5B8ADE012,electric_bike,2024-12-06 09:40:33.509,2024-12-06 10:13:35.579,,,W 106 St & Central Park West,7606.01,40.72,-73.92,40.7981856,-73.9605909006,member
980814,EC827136BCAC7CF2,electric_bike,2024-12-12 22:07:33.443,2024-12-12 22:11:58.682,,,Irving Ave & Palmetto St,4775.01,40.71,-73.93,40.698,-73.9127,member
980842,722644DF5B06B316,electric_bike,2024-12-14 14:42:57.924,2024-12-14 14:47:14.029,,,Cherry St,5181.04,40.72,-73.99,40.71219906,-73.97948148,member
994375,CC81ED4F6330AB6C,electric_bike,2024-12-12 12:14:59.242,2024-12-12 12:22:56.347,,,West St & Chambers St,5329.03,40.72,-74.0,40.71754834,-74.01322069,member
995036,B07F229BC00DF338,electric_bike,2024-12-09 11:54:03.487,2024-12-09 12:16:48.985,,,Lawrence St & Willoughby St,4596.09,40.69,-73.92,40.69236178,-73.98631746,member
999616,47EA82B87A88AB97,electric_bike,2024-12-04 17:50:05.919,2024-12-04 18:01:16.325,,,Reade St & Broadway,5247.1,40.74,-74.01,40.71450451,-74.00562789,member
999641,F4094496D04C57C4,electric_bike,2024-12-09 13:44:50.806,2024-12-09 13:47:10.527,,,10 Ave & W 28 St,6459.04,40.75,-74.01,40.75066386,-74.00176802,member
999668,B660D73636013882,electric_bike,2024-12-10 18:17:16.846,2024-12-10 18:26:02.402,,,W 35 St & Dyer Ave,6569.08,40.74,-73.99,40.754691750226016,-73.99740189313889,member
999688,87F571278DAC4991,electric_bike,2024-12-10 21:28:57.302,2024-12-10 21:33:48.901,,,10 Ave & W 28 St,6459.04,40.75,-74.0,40.75066386,-74.00176802,member
